"","Geo_FIPS","X","fips10","incpc.0","dpov.0","npov.0","pop.0","incpc.1","dpov.1","npov.1","pop.1","incpc.2","dpov.2","npov.2","pop.2","incpc.3","dpov.3","npov.3","pop.3","incpc.4","dpov.4","npov.4","pop.4","trtid10","trctpop7","tractid","state","county","tract","placefp10","cbsa10","metdiv10","ccflag10","pop70","asian70","pop80","nhwht80","nhblk80","asian80","hisp80","pop90","nhwht90","nhblk90","asian90","hisp90","pop00","nhwht00","nhblk00","asian00","hisp00","pop10","nhwht10","nhblk10","asian10","hisp10","nhwht70","nhblk70","hisp70","wbha70","wbha80","wbha90","wbha00","wbha10","pw70","pb70","ph70","pa70","pw80","pb80","ph80","pa80","pw90","pb90","ph90","pa90","pw00","pb00","ph00","pa00","pw10","pb10","ph10","pa10","trtid10str"
"727","51059430400",49566,51059430400,7263.05641841888,8470.98184287341,5,178,11864.6308441899,7877.84980565111,4,158,24982.8699171833,6694.19794588029,2,134,35619.9059877798,6746.21541166771,2,135,39343,7202,3,145,5.106e+10,7816.183332,5.106e+10,"VA","Fairfax County","Census Tract 4304",42664,47900,47894,0,8469.963,1,7910.752,145,2,5,5,6938.481,117,3,12,6,6754.611,100,4,20,9,6799,82,5,27,21,164,0,0,8280.368,7849.444,6905.046,6695.561,6752,0.9925887,0.0004831,0.0016535,0.0052747,0.9264089,0.0129647,0.0296416,0.0309848,0.8465173,0.0223533,0.0468858,0.0842435,0.7488696,0.0314986,0.067155,0.1524769,0.6069313,0.0382109,0.1561019,0.1987559,"51059430400"
"728","51059430500",49567,51059430500,7526.40576171875,1660.41331612646,1,29,12438.9458479715,1455.42401783925,0,29,20501.8582472687,1650.65192096993,0,33,31541,1684,0,34,35825,1680,1,34,5.106e+10,2231,5.106e+10,"VA","Fairfax County","Census Tract 4305",57560,47900,47894,0,1635.034,0,1491.541,27,0,1,1,1640.891,26,1,5,2,1686,23,1,7,2,1690,18,2,8,5,32,0,1,1661.976,1482.756,1638.938,1670,1681,0.9639127,0.0006017,0.0348982,0.0005873,0.9012508,0.0131666,0.036208,0.0493746,0.7837999,0.0262061,0.0494342,0.1405599,0.694012,0.0431138,0.0520958,0.2107784,0.5484831,0.0654372,0.1415824,0.2444973,"51059430500"
"729","51059430600",49568,51059430600,6298.65201950073,6256.46070977939,4,125,10201.5963003818,5019.35336956074,4,100,18948.3147111631,5291.89845008956,9,106,21419,6324,8,127,23385,7538,26,152,5.106e+10,6239,5.106e+10,"VA","Fairfax County","Census Tract 4306",74592,47900,47894,0,6198.494,1,5019.354,87,2,7,3,5293.984,68,5,20,13,6307,46,7,28,44,7048,29,7,33,70,119,0,5,6254.159,4964.316,5274.946,6233,6968,0.9550444,0.0001599,0.040613,0.0041827,0.8743391,0.0177652,0.0338861,0.0740095,0.6466588,0.0445814,0.1215607,0.187199,0.3717311,0.0537462,0.3534414,0.2210813,0.2092423,0.0536739,0.5031573,0.2339265,"51059430600"
"730","51059430700",49569,51059430700,6899.2483856678,3363.53962453015,1,69,9341.40437988053,2753.64690057869,8,55,21766.686707088,2386.10181660006,1,48,30184,2510,2,50,37634,2772,1,55,5.106e+10,3381,5.106e+10,"VA","Fairfax County","Census Tract 4307",74592,47900,47894,0,3363.507,1,2753.647,51,1,2,1,2400.016,42,1,3,2,2586,36,1,7,7,2729,26,2,12,13,66,0,2,3428.841,2742.684,2392.055,2569,2715,0.9659241,0.0014582,0.0244981,0.0081196,0.9313885,0.0141495,0.0185142,0.0359478,0.8715979,0.0199976,0.0396203,0.0687842,0.7061113,0.0284157,0.1377968,0.1276761,0.4847145,0.0449355,0.2401473,0.2302026,"51059430700"
"731","51059430801",49570,51059430801,3839.63818359375,4499.14784089196,2,88,6730.41127593897,4565.58874505397,2,91,12684.9811276869,4398.17859283474,1,88,17509.0085198879,4233.3840367794,2,85,44545,4214,3,84,5.106e+10,4499.147642,5.106e+10,"VA","Fairfax County","Census Tract 4308.01",84976,47900,47894,0,4499.148,1,4556.695,84,1,2,3,4379.868,73,4,6,5,4236,62,5,10,7,4452,57,4,13,14,87,0,1,4428.474,4519.551,4365.22,4191.008,4419,0.9779893,0.0042904,0.0111047,0.0066155,0.9345989,0.0111124,0.0278967,0.0263919,0.8367689,0.0456616,0.0532119,0.0643576,0.7398577,0.057421,0.0857571,0.1169642,0.6453949,0.0470695,0.1604435,0.1470921,"51059430801"
"732","51059430802",49571,51059430802,3499.72705078125,4100.85218369932,2,80,6134.58876084787,4161.41127990046,2,83,11562.0189416462,4008.82143120467,1,80,15958.990482688,3858.6157220602,2,77,49757,3694,0,74,5.106e+10,4100.852102,5.106e+10,"VA","Fairfax County","Census Tract 4308.02",84976,47900,47894,0,4100.852,1,4153.305,77,1,2,2,3992.132,67,4,5,4,3861,57,4,9,7,4197,52,8,11,12,79,0,1,4036.526,4119.449,3978.781,3819.991,4158,0.9780686,0.0042115,0.0111044,0.0066154,0.9345989,0.0111124,0.0278967,0.0263919,0.8367689,0.0456616,0.0532119,0.0643576,0.7398577,0.057421,0.0857571,0.1169642,0.6253006,0.0954786,0.1469456,0.1322751,"51059430802"
"733","51059430901",49572,51059430901,593.239868164063,87.5464891126043,0,2,5655.6622129585,2596.82345646787,1,52,11274.487850333,3334.72569620404,3,67,15746.9104750156,3683.96967673302,3,74,40724,4385,3,88,5.106e+10,76.69538784,5.106e+10,"VA","Fairfax County","Census Tract 4309.01",84976,47900,47894,0,94.19559,0,2586.46,47,1,1,2,3358.565,49,4,9,5,3690.707,41,5,17,10,4203,35,10,23,15,2,0,0,91,2562.618,3351.821,3650.286,4172,0.9450549,0.0549451,0,0,0.9146404,0.0196216,0.0366083,0.0291297,0.7336993,0.0600097,0.0705208,0.1357701,0.560903,0.0746735,0.1321692,0.2322544,0.424976,0.1176894,0.1797699,0.2775647,"51059430901"
"734","51059430902",49573,51059430902,551.542175292969,81.3930129684183,0,2,5258.13647709203,2414.29767671348,1,48,10482.0255514086,3100.33417203221,3,62,14640.0895249844,3425.03032326698,3,69,38202,3361,2,67,5.106e+10,71.30461216,5.106e+10,"VA","Fairfax County","Census Tract 4309.02",11464,47900,47894,0,87.57476,0,2404.662,44,1,1,2,3122.498,46,4,8,4,3431.293,38,5,16,9,3399,33,4,15,15,2,0,0,84,2382.496,3116.227,3393.714,3367,0.952381,0.047619,0,0,0.9146404,0.0196216,0.0366083,0.0291297,0.7336994,0.0600097,0.0705208,0.1357701,0.5609028,0.0746735,0.1321692,0.2322544,0.4894565,0.0668251,0.2177012,0.2260172,"51059430902"
"735","51059431001",49574,51059431001,610.084777832031,90.0323523502626,0,2,7613.76493579262,3172.11378742473,1,64,14734.2436926466,4709.39554002184,2,94,20514.6162121296,4867.82812857628,5,98,39048,4691,1,94,5.106e+10,104.468739,5.106e+10,"VA","Fairfax County","Census Tract 4310.01",11464,47900,47894,0,96.87025,0,3182.491,57,1,2,3,4713.546,70,5,11,7,4878.897,56,8,21,11,4914,48,9,23,17,2,0,0,93,3153.434,4681.722,4775.121,4859,0.9462366,0.0537634,0,0,0.9017113,0.0230364,0.0473892,0.0278631,0.7515886,0.0520171,0.0783213,0.118073,0.5827296,0.0786728,0.1172124,0.2213851,0.4887837,0.0967277,0.1798724,0.2346162,"51059431001"
"736","51059431002",49575,51059431002,271.736907958984,40.1011688146375,0,1,3391.23509532845,1412.8862255412,0,28,6562.75636757928,2097.60447922769,1,42,9137.38290417194,2168.17166173458,2,43,35969,2090,2,42,5.106e+10,46.53125653,5.106e+10,"VA","Fairfax County","Census Tract 4310.02",11464,47900,47894,0,43.14683,0,1417.509,25,1,1,1,2099.453,31,2,5,3,2173.102,25,3,9,5,2192,17,6,12,8,1,0,0,41,1404.566,2085.278,2126.879,2173,0.9512195,0.0487805,0,0,0.9017112,0.0230364,0.0473892,0.0278631,0.7515886,0.0520171,0.0783213,0.118073,0.5827296,0.0786728,0.1172124,0.2213851,0.3801197,0.1408191,0.1914404,0.2876208,"51059431002"
"737","51059431300",49576,51059431300,792.766052246094,1028.61668656843,1,24,10465.2744479936,4196.04359452537,0,84,22748.4371010016,4320.21628612472,1,86,32252.4389395714,4384.78777050972,1,88,43755,4084,0,82,5.106e+10,1013.950923,5.106e+10,"VA","Fairfax County","Census Tract 4313",11464,47900,47894,0,1019.62,0,4196.043,78,2,2,2,4324.19,73,3,7,3,4387.788,66,5,12,4,4234,57,5,14,8,20,0,0,1007.583,4181.143,4313.263,4354.789,4208,0.9736169,0.0019849,0.0188561,0.0055421,0.9341887,0.0190069,0.0256593,0.0211452,0.85076,0.0329341,0.0327038,0.083602,0.7595867,0.0555683,0.0512055,0.1336395,0.6789449,0.0575095,0.0988593,0.1646863,"51059431300"
"738","51059431400",49577,51059431400,600.777038574219,779.510267859234,1,18,10919.0059068025,3130.79794103418,3,63,23677.9025985203,4016.92912447175,1,81,34352,4315,3,86,41833,4678,4,94,5.106e+10,312,5.106e+10,"VA","Fairfax County","Census Tract 4314",84976,47900,47894,0,772.6924,0,3138.754,58,1,2,1,4025.88,64,2,10,4,4315,57,6,17,6,4283,51,8,17,9,15,0,0,759.2318,3125.825,4014.94,4268,4253,0.9838892,0.0026342,0.0079027,0.0055738,0.9252307,0.0146357,0.0232262,0.0369074,0.801833,0.0302205,0.0435967,0.1243498,0.6672915,0.0665417,0.0707591,0.1954077,0.5976958,0.0914648,0.1102751,0.2005643,"51059431400"
"739","51059431500",49578,51059431500,1061.81197770685,1377.58466453627,1,32,13560.1983569516,2893.06537269017,1,58,28012.3786189031,5091.08532284377,1,102,43539.5254347168,4903.11687058959,1,98,56658,5273,6,105,5.106e+10,1186.037457,5.106e+10,"VA","Fairfax County","Census Tract 4315",84976,47900,47894,0,1365.543,0,2894.066,54,1,2,2,5091.085,88,2,7,4,4903.117,77,5,10,5,5325,75,8,14,9,26,0,0,1336.48,2890.065,5082.085,4873.116,5289,0.9756976,0.0022447,0.016462,0.0055957,0.926295,0.0173013,0.0269899,0.0294138,0.8667802,0.0200715,0.0401422,0.0730061,0.7914962,0.0502777,0.0510997,0.1071264,0.7056154,0.0771412,0.0809227,0.1363207,"51059431500"
"740","51059431600",49579,51059431600,6285.6943359375,1938.96252618495,0,42,10262.8016535514,3382.93461891887,2,68,19588.5565971982,4414.81215093547,3,89,27199.4747161865,6049.88316297531,8,121,40690,7987,8,160,5.106e+10,1938.962554,5.106e+10,"VA","Fairfax County","Census Tract 4316",74592,47900,47894,0,2274.956,0,3393.934,55,2,8,3,4420.602,52,5,24,6,6056.883,55,9,41,15,8219,81,13,48,21,43,0,1,2233.999,3370.935,4384.554,5981.884,8152,0.9709048,0,0.0255143,0.003581,0.8134085,0.0287748,0.0382676,0.1195491,0.5948688,0.0612892,0.0692557,0.2745863,0.4563691,0.0768974,0.1258776,0.3408559,0.4986506,0.0788763,0.1288027,0.2936703,"51059431600"
"741","51059431801",49580,51059431801,759.991577148438,542.742459793902,0,12,4448.28743440934,2787.32910033518,0,56,12464.7368330554,4273.67004201486,3,86,19049.3942859489,4231.09037008882,4,85,36065,4157,2,83,5.106e+10,589.775185,5.106e+10,"VA","Fairfax County","Census Tract 4318.01",11464,47900,47894,0,529.6506,0,2796.615,50,1,3,2,4288.456,64,4,12,6,4241.948,51,5,17,11,4061,42,6,17,16,10,0,0,526.0641,2778.641,4277.886,4191.847,4036,0.9371482,0.0361173,0.0243184,0.0024162,0.8936645,0.023476,0.0364296,0.0464299,0.7483648,0.0463536,0.0684198,0.1368619,0.6111068,0.0572435,0.1321294,0.1995202,0.5260159,0.0693756,0.1947473,0.2098612,"51059431801"
"742","51059431802",49581,51059431802,563.330139160156,402.298114935592,0,9,3281.92326506136,2081.40905715369,0,42,9286.21985740142,3188.5598719736,2,64,14215.2602979243,3158.75383776426,3,63,42719,3425,1,68,5.106e+10,440.0901884,5.106e+10,"VA","Fairfax County","Census Tract 4318.02",11464,47900,47894,0,392.594,0,2088.279,37,1,2,2,3199.807,48,3,9,4,3167,38,4,13,8,3216,36,3,13,12,7,0,0,389.4904,2074.837,3192.021,3129.241,3196,0.9371218,0.0359444,0.0245149,0.0024189,0.8924561,0.0234667,0.0369997,0.0470775,0.7456329,0.0466173,0.0692482,0.1385015,0.6072122,0.0572816,0.1339806,0.2015256,0.5663329,0.0484981,0.1861702,0.1989987,"51059431802"
"743","51059431900",49582,51059431900,632.964897155762,485.722963380357,0,10,3391.41631789165,2155.97461262603,0,43,25092.3744825348,3589.60099071721,1,72,37378.9563084841,3277.34493911266,1,66,53526,3335,0,67,5.106e+10,642.0725414,5.106e+10,"VA","Fairfax County","Census Tract 4319",11464,47900,47894,0,476.0318,0,2163.152,38,1,2,2,3604.993,57,2,10,2,3285,47,2,12,3,3187,43,2,12,6,9,0,0,471.902,2149.125,3597.281,3265.862,3172,0.9451115,0.0296672,0.022305,0.0029164,0.8936925,0.0230857,0.036732,0.0464898,0.798843,0.0245111,0.0334376,0.1432083,0.7228245,0.0360387,0.0498096,0.1913273,0.6812736,0.0290038,0.0964691,0.1932535,"51059431900"
"744","51059432000",49583,51059432000,529.633768081665,80.6250975380477,0,2,2124.32597748199,1318.73280405063,0,26,19884.3232550187,3608.46232205507,3,72,31228,3362,2,67,42036,3274,4,65,5.106e+10,80,5.106e+10,"VA","Fairfax County","Census Tract 4320",11470,47900,47894,0,86.47549,0,1319.682,24,1,1,1,3608.484,59,4,5,4,3367,46,5,10,6,3430,39,5,14,9,2,0,0,84.00151,1311.094,3588.466,3319,3396,0.9523638,0.0476182,0,1.79e-05,0.8987191,0.0279899,0.0288401,0.0444508,0.8178149,0.0574655,0.0516326,0.0730869,0.6908708,0.0683941,0.0924977,0.1482374,0.5765607,0.0803887,0.1342756,0.208775,"51059432000"
"745","51059432100",49584,51059432100,448.197418212891,66.1420654821984,0,2,1810.91200264408,1128.76970661264,0,23,21936.6755400105,3778.53747017651,2,76,34818,3505,1,70,47349,3587,6,72,5.106e+10,84,5.106e+10,"VA","Fairfax County","Census Tract 4321",11470,47900,47894,0,71.16551,0,1129.572,20,1,1,1,3789.516,68,2,3,3,3505,55,3,7,4,3518,50,4,9,7,1,0,0,69,1122.188,3780.534,3478,3495,0.9565217,0.0434783,0,0,0.8985694,0.027897,0.0288984,0.0446352,0.8975713,0.0285111,0.0377508,0.0361668,0.7846463,0.0491662,0.0629672,0.1032202,0.7130186,0.0615165,0.0944206,0.1310443,"51059432100"
"746","51059432201",49585,51059432201,298.791473388672,44.0937039448373,0,1,1207.24722085761,752.49602924201,0,15,7056.68920574268,2053.81019645136,1,41,10477.1857580543,2131.41434964538,1,44,37996,1828,2,37,5.106e+10,44.73686364,5.106e+10,"VA","Fairfax County","Census Tract 4322.01",11470,47900,47894,0,47.44259,0,753.0311,13,0,1,0,2055.686,35,2,2,2,2209,31,2,7,3,2536,25,4,11,10,1,0,0,46,748.108,2045.68,2184.598,2507,0.9565217,0.0434783,0,0,0.8985693,0.027897,0.0288984,0.0446352,0.8538674,0.0478447,0.0432589,0.055029,0.7065731,0.0499785,0.076185,0.1672633,0.5033905,0.0805744,0.1966494,0.2193857,"51059432201"
"747","51059432202",49586,51059432202,656.286193847656,96.8504516423687,0,3,2651.68103660169,1652.8341638605,0,33,15499.7987361419,4511.13032742413,3,90,23012.813243866,4681.5854473114,2,97,45573,4550,4,94,5.106e+10,98.2631321,5.106e+10,"VA","Fairfax County","Census Tract 4322.02",11470,47900,47894,0,104.2062,0,1654.01,30,1,1,1,4515.251,77,4,5,4,4852,68,5,16,7,4535,59,6,15,11,2,0,0,102,1643.196,4493.272,4798.402,4506,0.9509804,0.0490196,0,0,0.8985695,0.027897,0.0288984,0.0446352,0.8538674,0.0478447,0.0432589,0.055029,0.7065731,0.0499785,0.076185,0.1672634,0.6520195,0.0634709,0.1220595,0.1624501,"51059432202"
"748","51059432300",49587,51059432300,867.156433105469,127.969316651534,0,3,3503.68819923748,2183.90352206017,0,44,22267.000286096,4699.00006037478,2,94,38868,4949,3,99,53599,5267,4,105,5.106e+10,105,5.106e+10,"VA","Fairfax County","Census Tract 4323",11470,47900,47894,0,137.6885,0,2185.457,39,1,2,1,4719,79,3,9,3,4949,72,5,16,5,4997,64,6,19,10,3,0,0,135,2171.168,4705,4897,4965,0.9481481,0.0518519,0,0,0.8985694,0.027897,0.0288984,0.0446352,0.8380446,0.0310308,0.0344315,0.0964931,0.7380028,0.048397,0.0524811,0.1611191,0.6451158,0.0563948,0.1055388,0.1929507,"51059432300"
"749","51059432401",49588,51059432401,583.636474609375,757.270371101706,1,18,2777.05051020628,2272.55257273101,1,45,9281.41005551097,3942.95513809662,1,79,16292.0041971207,3789.78544425964,1,76,53149,3663,0,73,5.106e+10,919.0187273,5.106e+10,"VA","Fairfax County","Census Tract 4324.01",11464,47900,47894,0,750.647,0,2272.552,41,1,2,1,3946.349,68,3,6,2,3794.028,59,4,10,3,3539,50,3,13,4,14,0,0,746.0828,2260.223,3938.712,3754.994,3510,0.9690614,0.0026807,0.0227478,0.0055102,0.9035118,0.0215934,0.0292079,0.045687,0.8595282,0.033933,0.0315631,0.0749758,0.7806779,0.0475706,0.0441808,0.1275706,0.7128205,0.0441595,0.0549858,0.1880342,"51059432401"
"750","51059432402",49589,51059432402,791.914001464844,1027.51116527505,1,24,3768.07348426749,3083.5395537244,1,62,12593.5898530656,5350.04482306463,1,107,22105.9958028793,5142.21455574036,1,103,49131,4889,1,98,5.106e+10,1246.981273,5.106e+10,"VA","Fairfax County","Census Tract 4324.02",11464,47900,47894,0,1018.524,0,3083.54,55,1,3,2,5354.65,92,4,8,3,5147.972,80,5,13,5,4932,70,7,14,7,20,0,0,1011.606,3066.809,5344.288,5095.007,4897,0.9697447,0.0019771,0.0227641,0.0055141,0.9035118,0.0215934,0.0292079,0.045687,0.8595282,0.033933,0.0315631,0.0749758,0.7806779,0.0475706,0.0441808,0.1275706,0.7139065,0.0720849,0.0724934,0.1415152,"51059432402"
"751","51059432500",49590,51059432500,895.505366492062,1161.900314225,1,27,4260.91529953804,3486.8356315748,1,70,22912.3131592792,5600.47298445012,4,112,38228.3563859169,5867.1022161471,2,117,52985,5821,1,116,5.106e+10,1306.006206,5.106e+10,"VA","Fairfax County","Census Tract 4325",11464,47900,47894,0,1151.737,0,3486.835,63,1,3,2,5600.473,97,4,7,4,5870.103,88,7,16,6,5417,79,8,14,7,22,0,0,1142.308,3467.918,5591.483,5823.102,5366,0.9708417,0.0026263,0.0210102,0.0055219,0.9035119,0.0215934,0.0292078,0.0456868,0.8662022,0.0348338,0.0360842,0.0628799,0.7549378,0.0565,0.0522064,0.1363558,0.7363027,0.0710026,0.061871,0.1308237,"51059432500"
"752","51059432600",49591,51059432600,870.879577636719,1129.9692592671,1,26,3379.6373772683,1848.73187971071,0,37,21270.1930469732,4585.76450814363,1,92,34952.2336265325,4691.96444261427,1,94,49842,5121,4,102,5.106e+10,777.0398061,5.106e+10,"VA","Fairfax County","Census Tract 4326",55758,47900,47894,0,1120.086,0,1849.027,33,2,1,1,4585.791,74,6,7,4,4690.971,66,7,14,5,4783,59,10,17,9,22,0,0,1101.046,1832.679,4575.772,4620.424,4737,0.9790693,0.0027247,0.0126346,0.0055714,0.8952758,0.0428363,0.0273375,0.0345503,0.8114854,0.0671346,0.0430323,0.0783478,0.7133355,0.0808591,0.0567739,0.1490315,0.6242347,0.1030188,0.0920414,0.1807051,"51059432600"
"753","51059432701",49592,51059432701,455.809356689453,591.41420794637,1,14,1762.14443708367,962.095780051184,0,19,9067.90846380688,3053.18769701777,2,61,13415.0806248188,3184.3794888258,1,64,49624,3173,2,63,5.106e+10,977.1427536,5.106e+10,"VA","Fairfax County","Census Tract 4327.01",55752,47900,47894,0,586.2415,0,962.2689,17,1,1,1,3085.807,48,5,6,3,3184.379,38,9,10,6,3210,39,7,11,7,11,0,0,586.367,953.71,3079.18,3127.847,3191,0.9618549,0.0017054,0.0309642,0.0054755,0.8948864,0.0430377,0.0273284,0.0347475,0.7828519,0.0758057,0.0503831,0.0909592,0.6117414,0.1403694,0.0912929,0.1565963,0.6085867,0.1093701,0.1121905,0.1698527,"51059432701"
"754","51059432702",49593,51059432702,626.179443359375,812.469998069351,1,19,2420.78980883244,1321.7030400318,0,26,12457.2650996411,4194.39264219762,3,84,18429.3013423681,4374.62068468332,1,87,35470,4198,2,85,5.106e+10,1342.37421,5.106e+10,"VA","Fairfax County","Census Tract 4327.02",55752,47900,47894,0,805.3638,0,1321.941,23,1,1,1,4239.204,66,6,8,4,4374.621,53,12,13,8,4325,37,15,16,17,16,0,0,806.3535,1310.183,4230.1,4296.958,4267,0.961117,0.0024803,0.0309328,0.00547,0.8948864,0.0430377,0.0273284,0.0347475,0.782852,0.0758057,0.0503831,0.0909592,0.6117414,0.1403694,0.0912929,0.1565963,0.4347317,0.1804547,0.1987345,0.1860792,"51059432702"
"755","51059432800",49594,51059432800,958.305847167969,1243.40514388158,1,29,3663.67975852055,2013.83021984911,1,40,20481.6994664367,2296.71593590075,3,46,30332.6868798137,2173.68765324354,2,43,40056,2247,8,45,5.106e+10,527.6814165,5.106e+10,"VA","Fairfax County","Census Tract 4328",55752,47900,47894,0,1232.53,0,2014.157,36,2,1,1,2261.947,34,6,3,2,2180.683,26,8,6,3,2241,21,10,8,6,24,0,0,1206.744,1996.171,2254,2156.698,2228,0.9836385,0.002486,0.0082818,0.0055937,0.8946593,0.0432503,0.0273591,0.0347313,0.7540767,0.1269282,0.0484795,0.0705156,0.6093605,0.1746988,0.0769231,0.1390176,0.4681329,0.2253142,0.1243268,0.1822262,"51059432800"
"756","51059440100",49595,51059440100,7889.4033203125,6928.00008107549,4,131,16292.0001906585,6510.00007618381,2,130,31829.0003724815,6734.00007880519,3,136,37672,7097,5,150,58753,7467,8,150,5.106e+10,6928,5.106e+10,"VA","Fairfax County","Census Tract 4401",49144,47900,47894,0,6911,0,6523,121,2,3,4,6804,116,4,12,4,7485,113,3,22,10,7135,98,4,30,9,133,0,2,6754,6507,6776,7389,7088,0.9810483,0.0014806,0.0137696,0.0037015,0.9303827,0.0118334,0.0336561,0.0241279,0.8541912,0.0280401,0.0296635,0.0881051,0.7622141,0.0226012,0.0691569,0.1460279,0.6941309,0.02864,0.0622178,0.2150113,"51059440100"
"757","51059440201",49596,51059440201,1211.05651855469,855.693474411241,1,18,1816.56628786499,831.369703819273,1,17,3884.08678818229,929.000286471173,1,19,4599.20545305312,1178.27694869041,3,24,39739,1968,3,39,5.106e+10,855.693439,5.106e+10,"VA","Fairfax County","Census Tract 4402.01",51192,47900,47894,0,855.6935,0,853.8482,14,1,1,1,954.8338,14,1,2,1,1187,10,2,5,6,2233,17,4,13,10,16,1,1,865.4797,850.1577,949.8013,1167.876,2199,0.9104777,0.0335074,0.0488435,0.0071715,0.8417522,0.0708366,0.0368982,0.050513,0.7506182,0.0549276,0.0752384,0.1192158,0.4425453,0.0883367,0.2427463,0.2263717,0.3769895,0.0909504,0.2319236,0.3001364,"51059440201"
"758","51059440202",49597,51059440202,6008.35009765625,4245.30652830277,4,90,9012.43371789662,4124.63029881759,3,85,19269.9132241369,4608.99971647534,3,93,22817.794955492,5845.72315597534,14,118,41553,5893,2,118,5.106e+10,4245.306637,5.106e+10,"VA","Fairfax County","Census Tract 4402.02",87333,47900,47894,0,4245.307,1,4236.152,71,6,4,3,4737.166,71,5,11,7,5889,51,10,26,28,5815,53,10,28,25,78,3,4,4294.521,4217.842,4712.199,5794.124,5766,0.9109282,0.0330654,0.0488359,0.0071704,0.8417522,0.0708366,0.0368982,0.050513,0.7506182,0.0549276,0.0752384,0.1192158,0.4425452,0.0883367,0.2427463,0.2263717,0.4609782,0.0839403,0.213146,0.2419355,"51059440202"
"759","51059440300",49598,51059440300,8049.349609375,2698.0000093472,3,56,13475.000046684,2851.00000987727,1,57,29978.0001038586,2833.00000981491,1,57,47994,2691,1,54,63391,2798,0,56,5.106e+10,2698,5.106e+10,"VA","Fairfax County","Census Tract 4403",87333,47900,47894,0,2736,0,2851,53,1,1,1,2880,50,1,4,3,2691,46,1,4,2,2665,41,2,8,3,52,1,1,2725,2843,2877,2672,2655,0.9577982,0.026055,0.013945,0.0022018,0.9384453,0.0158284,0.0214562,0.0242701,0.8644421,0.0194647,0.0500521,0.066041,0.8559132,0.0235778,0.0385479,0.0819611,0.7649717,0.034275,0.0553672,0.1453861,"51059440300"
"760","51059440501",49599,51059440501,3592.26440429688,2339.05296651301,2,49,5619.71630416831,2583.55199110857,1,56,9029.90305710902,3518.14685260772,3,98,12632.9368075728,3152.83469051123,2,97,48589,5126,5,103,5.106e+10,2017.737409,5.106e+10,"VA","Fairfax County","Census Tract 4405.01",46760,47900,47894,0,2334.143,0,2834.23,52,1,2,1,4888.375,78,8,8,4,4861,65,12,13,6,4942,64,3,23,8,45,0,1,2296.661,2820.413,4873.176,4823.563,4907,0.9748934,0.0091437,0.0133747,0.0025881,0.9233556,0.0219723,0.0256168,0.0290551,0.7966922,0.085259,0.0401743,0.0778746,0.6774129,0.1221891,0.06199,0.138408,0.6572244,0.0315875,0.0811086,0.2300795,"51059440501"
"761","51059440502",49600,51059440502,3892.29570007324,2534.41424328744,2,53,6089.08359426825,2799.33419990076,1,61,9784.09435403208,3811.98785186906,3,106,13688.0584858656,3416.16413486004,2,105,15522,2015,4,137,5.106e+10,2186.261839,5.106e+10,"VA","Fairfax County","Census Tract 4405.02",30618,47900,47894,0,2529.094,0,3070.949,56,1,2,2,5296.66,84,9,8,4,5266.998,71,13,14,6,7906,95,27,21,15,49,0,1,2488.723,3055.978,5280.192,5226.435,7850,0.9747971,0.0092417,0.0133734,0.0025878,0.9233558,0.0219723,0.0256168,0.0290551,0.7966921,0.085259,0.0401743,0.0778746,0.6774129,0.122189,0.06199,0.138408,0.6026751,0.1690446,0.0955414,0.1327389,"51059440502"
